Primary_Guest_Name,last_stay,frequency,monetary,avg_nights,n_special_req,cancel_rate,recency_days,R,F,M,RFM_Score,Tier
Guest_250776,2022-08-17,1,14559.05,5.0,3.0,0.0,502,2,5,4,11,At Risk
Guest_250777,2022-03-26,1,18361.09,3.0,1.0,0.0,646,1,5,5,11,At Risk
Guest_250784,2023-10-03,1,10276.85,2.0,2.0,0.0,90,5,5,4,14,VIP
Guest_250791,2023-09-19,1,9766.68,3.0,1.0,0.0,104,5,5,3,13,VIP
Guest_250795,2022-09-12,1,3602.74,1.0,0.0,0.0,476,2,5,1,8,At Risk
Guest_250805,2023-10-26,2,14646.8,2.0,0.5,0.0,67,5,5,4,14,VIP
Guest_250807,2023-04-24,1,18217.52,3.0,1.0,0.0,252,4,5,5,14,VIP
Guest_250809,2023-01-16,1,4119.36,2.0,1.0,0.0,350,3,5,2,10,Lapsed
Guest_250814,2022-01-26,1,3233.91,1.0,2.0,0.0,705,1,5,1,7,At Risk
Guest_250824,2023-12-02,1,7654.82,2.0,0.0,0.0,30,5,5,3,13,VIP
Guest_250839,2023-03-28,1,16197.72,5.0,2.0,0.5,279,3,5,5,13,VIP
Guest_250841,2023-02-18,1,20529.82,5.0,1.0,0.0,317,3,5,5,13,VIP
Guest_250844,2022-01-18,1,10099.22,3.0,1.0,0.0,713,1,5,4,10,At Risk
Guest_250847,2022-08-02,1,13160.67,4.0,0.0,0.0,517,2,5,4,11,At Risk
Guest_250859,2022-11-24,1,6523.44,2.0,1.0,0.0,403,3,5,2,10,Lapsed
Guest_250869,2022-07-02,1,3885.87,1.0,0.0,0.0,548,2,5,1,8,At Risk
Guest_250873,2022-02-27,1,7744.02,2.0,3.0,0.5,673,1,5,3,9,At Risk
Guest_250876,2023-09-05,1,3877.63,1.0,0.0,0.0,118,5,5,1,11,Loyal
Guest_250893,2022-12-05,1,12722.44,3.0,0.0,0.0,392,3,5,4,12,Lapsed
Guest_250898,2022-10-14,1,3669.56,1.0,2.0,0.0,444,2,5,1,8,At Risk
Guest_250906,2022-02-04,1,11419.7,3.0,0.0,0.0,696,1,5,4,10,At Risk
Guest_250912,2023-07-15,1,11989.35,3.0,2.0,0.0,170,4,5,4,13,VIP
Guest_250920,2023-07-11,1,7783.26,2.0,0.0,0.0,174,4,5,3,12,Loyal
Guest_250926,2022-03-18,1,4002.34,1.0,0.0,0.0,654,1,5,1,7,At Risk
Guest_250940,2022-09-10,1,12816.32,2.0,1.0,0.0,478,2,5,4,11,At Risk
Guest_250949,2022-12-11,1,10780.53,3.0,2.0,0.0,386,3,5,4,12,Lapsed
Guest_250954,2023-04-14,1,4278.15,1.0,0.0,0.0,262,4,5,2,11,Loyal
Guest_250956,2022-09-28,1,11861.44,3.0,1.0,0.0,460,2,5,4,11,At Risk
Guest_250960,2023-10-29,1,5020.8,1.0,1.0,0.0,64,5,5,2,12,Loyal
Guest_250964,2022-05-17,1,3326.38,1.0,1.0,0.0,594,1,5,1,7,At Risk
Guest_250970,2023-12-26,1,22686.32,6.0,2.0,0.5,6,5,5,5,15,VIP
Guest_250986,2023-07-21,1,18725.45,5.0,2.0,0.0,164,4,5,5,14,VIP
Guest_250993,2022-03-30,1,3104.73,1.0,1.0,0.5,642,1,5,1,7,At Risk
Guest_250996,2023-10-02,2,30045.010000000002,3.5,0.5,0.0,91,5,5,5,15,VIP
Guest_250999,2023-07-18,1,22531.38,7.0,2.0,0.0,167,4,5,5,14,VIP
Guest_251009,2022-04-22,1,11756.54,3.0,1.0,0.0,619,1,5,4,10,At Risk
Guest_251034,2023-11-09,1,27913.98,5.0,1.0,0.0,53,5,5,5,15,VIP
Guest_251037,2023-03-27,1,4190.57,1.0,1.0,0.0,280,3,5,2,10,Lapsed
Guest_251039,2023-12-31,1,8179.27,2.0,3.0,0.0,1,5,5,3,13,VIP
Guest_251048,2023-12-02,1,15978.92,3.0,1.0,0.0,30,5,5,5,15,VIP
Guest_251058,2022-10-28,1,24833.36,6.0,1.0,0.0,430,2,5,5,12,At Risk
Guest_251060,2023-11-26,2,15066.27,2.0,0.5,0.0,36,5,5,4,14,VIP
Guest_251067,2022-10-15,1,18444.43,4.0,1.0,0.0,443,2,5,5,12,At Risk
Guest_251081,2023-03-07,1,3261.32,1.0,2.0,0.0,300,3,5,1,9,Lapsed
Guest_251090,2022-04-18,1,16356.68,3.0,1.0,0.0,623,1,5,5,11,At Risk
Guest_251094,2023-01-15,1,7799.01,2.0,2.0,0.0,351,3,5,3,11,Lapsed
Guest_251095,2023-09-03,1,4930.36,1.0,0.0,0.0,120,4,5,2,11,Loyal
Guest_251097,2022-05-15,1,3636.83,1.0,1.0,0.5,596,1,5,1,7,At Risk
Guest_251123,2023-04-16,1,3675.9,1.0,2.0,0.0,260,4,5,1,10,Loyal
Guest_251130,2023-02-18,1,12133.93,3.0,1.0,0.0,317,3,5,4,12,Lapsed
Guest_251140,2022-11-08,1,3159.91,1.0,3.0,0.0,419,3,5,1,9,Lapsed
Guest_251143,2022-07-02,1,19490.46,5.0,2.0,0.0,548,2,5,5,12,At Risk
Guest_251164,2022-02-07,1,10862.21,4.0,0.0,0.0,693,1,5,4,10,At Risk
Guest_251173,2023-06-23,1,15645.0,5.0,1.0,0.0,192,4,5,5,14,VIP
Guest_251174,2022-10-12,1,3073.9,1.0,0.0,0.0,446,2,5,1,8,At Risk
Guest_251175,2023-08-25,1,7269.38,2.0,0.0,0.0,129,4,5,3,12,Loyal
Guest_251177,2023-04-14,1,14985.97,3.0,1.0,0.0,262,4,5,4,13,VIP
Guest_251192,2023-04-12,2,19394.39,3.0,2.0,0.0,264,4,5,5,14,VIP
Guest_251196,2023-11-17,1,16245.33,3.0,1.0,0.0,45,5,5,5,15,VIP
Guest_251197,2023-12-23,1,3461.19,1.0,0.0,0.0,9,5,5,1,11,Loyal
Guest_251198,2023-04-23,1,4589.59,1.0,1.0,0.5,253,4,5,2,11,Loyal
Guest_251207,2022-11-14,1,11388.08,3.0,1.0,0.0,413,3,5,4,12,Lapsed
Guest_251209,2023-07-31,1,16887.02,5.0,0.0,0.0,154,4,5,5,14,VIP
Guest_251226,2022-04-23,1,3617.54,1.0,1.0,0.0,618,1,5,1,7,At Risk
Guest_251238,2022-09-08,1,8229.38,2.0,2.0,0.0,480,2,5,3,10,At Risk
Guest_251246,2023-04-03,1,27180.97,7.0,2.0,0.0,273,3,5,5,13,VIP
Guest_251247,2022-07-11,1,2516.73,1.0,3.0,0.0,539,2,5,1,8,At Risk
Guest_251253,2023-12-29,1,22927.39,4.0,1.0,0.0,3,5,5,5,15,VIP
Guest_251269,2022-09-19,2,13832.93,2.0,0.0,0.0,469,2,5,4,11,At Risk
Guest_251284,2022-08-05,1,14115.66,3.0,0.0,0.0,514,2,5,4,11,At Risk
Guest_251290,2022-04-25,1,12211.65,2.0,1.0,0.0,616,1,5,4,10,At Risk
Guest_251310,2023-10-29,1,12472.35,3.0,0.0,0.0,64,5,5,4,14,VIP
Guest_251314,2023-09-06,1,6588.47,2.0,0.0,0.0,117,5,5,2,12,Loyal
Guest_251320,2023-04-23,1,8030.65,2.0,3.0,0.0,253,4,5,3,12,Loyal
Guest_251328,2022-02-25,1,11221.01,2.0,5.0,0.0,675,1,5,4,10,At Risk
Guest_251335,2022-08-10,1,6780.37,2.0,2.0,0.0,509,2,5,2,9,At Risk
Guest_251344,2022-10-21,1,7916.99,2.0,0.0,0.0,437,2,5,3,10,At Risk
Guest_251346,2023-11-24,1,19086.2,5.0,0.0,0.0,38,5,5,5,15,VIP
Guest_251350,2022-09-17,1,4368.26,1.0,1.0,0.0,471,2,5,2,9,At Risk
Guest_251357,2023-10-13,1,7135.09,2.0,1.0,0.0,80,5,5,3,13,VIP
Guest_251362,2023-07-03,1,6874.81,2.0,3.0,0.0,182,4,5,2,11,Loyal
Guest_251366,2022-12-21,1,11269.64,3.0,4.0,0.0,376,3,5,4,12,Lapsed
Guest_251368,2023-03-31,1,8737.57,2.0,0.0,0.0,276,3,5,3,11,Lapsed
Guest_251370,2023-07-12,1,3120.49,1.0,0.0,0.0,173,4,5,1,10,Loyal
Guest_251372,2022-04-22,1,3867.36,1.0,0.0,0.0,619,1,5,1,7,At Risk
Guest_251374,2022-07-10,1,6204.02,1.0,1.0,0.0,540,2,5,2,9,At Risk
Guest_251381,2022-10-08,1,14340.31,3.0,2.0,0.0,450,2,5,4,11,At Risk
Guest_251382,2022-11-08,1,6129.6,2.0,1.0,0.0,419,3,5,2,10,Lapsed
Guest_251383,2022-11-04,1,4683.35,1.0,1.0,0.0,423,2,5,2,9,At Risk
Guest_251392,2023-08-18,1,7221.67,2.0,0.0,0.0,136,4,5,3,12,Loyal
Guest_251393,2022-02-18,1,4261.24,1.0,2.0,0.0,682,1,5,2,8,At Risk
Guest_251402,2023-03-24,2,22045.79,2.5,1.0,0.0,283,3,5,5,13,VIP
Guest_251412,2023-05-24,3,30900.65,3.0,1.0,0.0,222,4,5,5,14,VIP
Guest_251420,2022-03-29,1,3310.78,1.0,0.0,0.0,643,1,5,1,7,At Risk
Guest_251426,2022-05-01,1,7239.95,2.0,1.0,0.0,610,1,5,3,9,At Risk
Guest_251428,2022-07-23,1,25074.6,6.0,0.0,0.0,527,2,5,5,12,At Risk
Guest_251432,2023-10-19,2,35037.55,4.5,0.5,0.0,74,5,5,5,15,VIP
Guest_251443,2022-05-01,1,7476.43,2.0,3.0,0.0,610,1,5,3,9,At Risk
Guest_251448,2022-07-17,1,3717.19,1.0,0.0,0.0,533,2,5,1,8,At Risk
Guest_251451,2022-09-21,1,6077.9,2.0,0.0,0.0,467,2,5,2,9,At Risk
Guest_251455,2023-11-29,1,12966.97,5.0,3.0,0.0,33,5,5,4,14,VIP
Guest_251456,2023-04-29,1,6811.09,1.0,0.0,0.0,247,4,5,2,11,Loyal
Guest_251463,2023-12-11,1,3696.53,1.0,1.0,0.0,21,5,5,1,11,Loyal
Guest_251466,2023-12-22,1,28876.74,4.0,3.0,0.5,10,5,5,5,15,VIP
Guest_251471,2022-12-29,1,28949.75,7.0,1.0,0.0,368,3,5,5,13,VIP
Guest_251474,2022-11-03,1,3432.26,1.0,1.0,0.0,424,2,5,1,8,At Risk
Guest_251481,2022-05-15,1,2961.52,1.0,1.0,0.0,596,1,5,1,7,At Risk
Guest_251496,2022-08-24,1,17353.32,6.0,2.0,0.0,495,2,5,5,12,At Risk
Guest_251497,2023-09-21,1,6000.44,2.0,3.0,0.5,102,5,5,2,12,Loyal
Guest_251503,2023-02-24,2,31416.65,4.0,1.5,0.0,311,3,5,5,13,VIP
Guest_251508,2022-07-19,1,10648.51,3.0,2.0,0.0,531,2,5,4,11,At Risk
Guest_251516,2023-04-27,1,8923.38,2.0,3.0,0.0,249,4,5,3,12,Loyal
Guest_251520,2023-04-07,1,14670.07,4.0,1.0,0.0,269,4,5,4,13,VIP
Guest_251522,2022-12-23,1,5381.48,1.0,1.0,0.0,374,3,5,2,10,Lapsed
Guest_251523,2023-01-07,1,3641.24,1.0,1.0,0.0,359,3,5,1,9,Lapsed
Guest_251525,2023-09-09,1,3963.94,1.0,1.0,0.0,114,5,5,1,11,Loyal
Guest_251527,2022-06-19,1,18202.97,5.0,0.0,0.0,561,1,5,5,11,At Risk
Guest_251532,2023-03-26,2,19090.670000000002,2.5,0.0,0.0,281,3,5,5,13,VIP
Guest_251536,2022-05-11,1,3625.43,1.0,3.0,0.0,600,1,5,1,7,At Risk
Guest_251537,2022-07-01,1,8919.5,2.0,1.0,0.0,549,2,5,3,10,At Risk
Guest_251541,2023-11-11,1,18344.09,3.0,0.0,0.0,51,5,5,5,15,VIP
Guest_251549,2023-12-10,1,8516.91,2.0,0.0,0.0,22,5,5,3,13,VIP
Guest_251550,2023-03-24,1,3951.2,1.0,3.0,0.0,283,3,5,1,9,Lapsed
Guest_251553,2022-06-12,1,6880.05,2.0,0.0,0.0,568,1,5,2,8,At Risk
Guest_251555,2022-05-11,1,2440.29,1.0,1.0,0.0,600,1,5,1,7,At Risk
Guest_251558,2022-08-28,1,23136.85,5.0,3.0,0.5,491,2,5,5,12,At Risk
Guest_251560,2022-07-07,1,10095.89,3.0,0.0,0.0,543,2,5,4,11,At Risk
Guest_251562,2022-10-04,1,9808.81,3.0,3.0,0.0,454,2,5,3,10,At Risk
Guest_251569,2022-03-13,1,11220.01,3.0,0.0,0.0,659,1,5,4,10,At Risk
Guest_251579,2022-03-07,1,12882.33,4.0,1.0,0.0,665,1,5,4,10,At Risk
Guest_251590,2022-04-11,1,12752.81,4.0,0.0,0.0,630,1,5,4,10,At Risk
Guest_251594,2023-07-11,1,7941.63,2.0,0.0,0.0,174,4,5,3,12,Loyal
Guest_251603,2023-10-20,1,12796.56,2.0,0.0,0.0,73,5,5,4,14,VIP
Guest_251612,2023-02-21,1,3698.61,1.0,0.0,0.0,314,3,5,1,9,Lapsed
Guest_251616,2023-05-19,1,9761.71,3.0,1.0,0.0,227,4,5,3,12,Loyal
Guest_251623,2022-04-25,1,6963.4,2.0,0.0,0.0,616,1,5,3,9,At Risk
Guest_251626,2023-05-21,2,12816.96,1.5,1.5,0.0,225,4,5,4,13,VIP
Guest_251631,2023-07-11,1,3940.69,1.0,1.0,0.0,174,4,5,1,10,Loyal
Guest_251641,2022-04-13,1,3591.58,1.0,0.0,0.0,628,1,5,1,7,At Risk
Guest_251644,2022-06-15,1,9971.27,2.0,2.0,0.0,565,1,5,4,10,At Risk
Guest_251650,2023-03-02,1,3244.93,1.0,2.0,0.0,305,3,5,1,9,Lapsed
Guest_251654,2022-09-19,1,5511.2,1.0,2.0,0.0,469,2,5,2,9,At Risk
Guest_251657,2022-03-17,1,3063.67,1.0,4.0,0.0,655,1,5,1,7,At Risk
Guest_251664,2023-07-26,1,14435.1,4.0,0.0,0.0,159,4,5,4,13,VIP
Guest_251666,2022-11-05,1,3846.6,1.0,3.0,0.0,422,2,5,1,8,At Risk
Guest_251673,2023-08-10,1,5318.98,1.0,2.0,0.0,144,4,5,2,11,Loyal
Guest_251677,2022-12-27,1,10994.22,3.0,1.0,0.0,370,3,5,4,12,Lapsed
Guest_251687,2022-03-05,1,23008.81,6.0,1.0,0.0,667,1,5,5,11,At Risk
Guest_251693,2023-05-28,1,12266.06,4.0,2.0,0.0,218,4,5,4,13,VIP
Guest_251697,2023-03-24,1,12643.31,3.0,0.0,0.0,283,3,5,4,12,Lapsed
Guest_251703,2023-04-09,1,30634.2,6.0,4.0,0.0,267,4,5,5,14,VIP
Guest_251705,2023-11-03,1,10384.99,3.0,4.0,0.0,59,5,5,4,14,VIP
Guest_251709,2023-04-22,2,31831.74,3.0,0.5,0.0,254,4,5,5,14,VIP
Guest_251721,2022-12-13,1,10580.1,3.0,3.0,0.0,384,3,5,4,12,Lapsed
Guest_251735,2022-06-01,1,8174.58,3.0,2.0,0.5,579,1,5,3,9,At Risk
Guest_251736,2023-12-13,1,3292.42,1.0,1.0,0.0,19,5,5,1,11,Loyal
Guest_251741,2022-06-11,1,17049.04,4.0,1.0,0.0,569,1,5,5,11,At Risk
Guest_251746,2022-04-30,1,4381.31,1.0,0.0,0.0,611,1,5,2,8,At Risk
Guest_251751,2022-05-02,1,9176.33,3.0,2.0,0.0,609,1,5,3,9,At Risk
Guest_251760,2023-10-26,1,9643.1,3.0,2.0,0.0,67,5,5,3,13,VIP
Guest_251761,2023-08-16,1,21538.23,4.0,4.0,0.0,138,4,5,5,14,VIP
Guest_251769,2022-12-08,1,21804.29,7.0,0.0,0.0,389,3,5,5,13,VIP
Guest_251774,2023-09-11,1,12689.15,4.0,3.0,0.0,112,5,5,4,14,VIP
Guest_251778,2022-11-11,1,38635.68,7.0,1.0,0.0,416,3,5,5,13,VIP
Guest_251780,2022-03-23,1,3434.42,1.0,4.0,0.0,649,1,5,1,7,At Risk
Guest_251781,2023-09-28,1,16845.86,5.0,3.0,0.0,95,5,5,5,15,VIP
Guest_251783,2022-12-14,1,3891.98,1.0,1.0,0.0,383,3,5,1,9,Lapsed
Guest_251787,2023-03-26,1,8631.28,2.0,0.0,0.0,281,3,5,3,11,Lapsed
Guest_251791,2022-03-02,1,4606.55,1.0,1.0,0.5,670,1,5,2,8,At Risk
Guest_251800,2023-10-29,1,4714.9,1.0,2.0,0.0,64,5,5,2,12,Loyal
Guest_251803,2022-03-03,1,8013.22,2.0,0.0,0.0,669,1,5,3,9,At Risk
Guest_251822,2023-02-15,1,6355.57,2.0,0.0,0.0,320,3,5,2,10,Lapsed
Guest_251824,2023-11-28,1,3865.03,1.0,3.0,0.0,34,5,5,1,11,Loyal
Guest_251844,2022-10-15,1,8994.76,2.0,0.0,0.0,443,2,5,3,10,At Risk
Guest_251857,2022-06-05,1,3349.45,1.0,3.0,0.0,575,1,5,1,7,At Risk
Guest_251860,2022-05-14,1,19157.71,3.0,1.0,0.0,597,1,5,5,11,At Risk
Guest_251862,2023-11-01,2,10229.35,1.5,1.5,0.0,61,5,5,4,14,VIP
Guest_251863,2022-04-07,1,3137.52,1.0,0.0,0.0,634,1,5,1,7,At Risk
Guest_251864,2023-08-01,1,9079.8,3.0,0.0,0.0,153,4,5,3,12,Loyal
Guest_251865,2022-03-20,1,3799.32,1.0,2.0,0.0,652,1,5,1,7,At Risk
Guest_251872,2022-04-08,1,13320.18,3.0,5.0,0.0,633,1,5,4,10,At Risk
Guest_251888,2022-03-11,1,17529.97,4.0,0.0,0.0,661,1,5,5,11,At Risk
Guest_251891,2023-02-12,1,4805.18,1.0,0.0,0.0,323,3,5,2,10,Lapsed
Guest_251892,2023-03-04,1,22214.08,5.0,0.0,0.5,303,3,5,5,13,VIP
Guest_251916,2022-09-01,2,23593.010000000002,3.0,0.5,0.0,487,2,5,5,12,At Risk
Guest_251917,2022-11-02,1,9437.59,2.0,2.0,0.0,425,2,5,3,10,At Risk
Guest_251921,2022-01-07,1,6618.55,2.0,4.0,0.0,724,1,5,2,8,At Risk
Guest_251942,2023-08-30,1,3557.74,1.0,0.0,0.0,124,4,5,1,10,Loyal
Guest_251945,2022-04-24,1,18886.83,4.0,0.0,0.0,617,1,5,5,11,At Risk
Guest_251953,2022-11-07,1,2882.13,1.0,0.0,0.0,420,2,5,1,8,At Risk
Guest_251961,2022-11-03,1,15715.63,3.0,0.0,0.5,424,2,5,5,12,At Risk
Guest_251968,2023-12-14,1,6518.22,2.0,1.0,0.0,18,5,5,2,12,Loyal
Guest_251975,2022-09-19,1,10173.41,3.0,1.0,0.0,469,2,5,4,11,At Risk
Guest_251986,2022-03-20,1,12040.0,2.0,1.0,0.0,652,1,5,4,10,At Risk
Guest_251987,2023-10-17,1,9431.59,3.0,0.0,0.0,76,5,5,3,13,VIP
Guest_252000,2023-02-07,1,11469.43,3.0,0.0,0.0,328,3,5,4,12,Lapsed
Guest_252008,2023-07-19,1,3383.77,1.0,0.0,0.0,166,4,5,1,10,Loyal
Guest_252014,2023-07-14,1,4697.13,1.0,0.0,0.5,171,4,5,2,11,Loyal
Guest_252015,2023-01-23,2,20939.78,3.5,0.5,0.0,343,3,5,5,13,VIP
Guest_252026,2023-09-03,1,9302.7,2.0,1.0,0.0,120,4,5,3,12,Loyal
Guest_252028,2022-12-18,2,31186.980000000003,3.0,3.0,0.0,379,3,5,5,13,VIP
Guest_252042,2023-03-10,1,7014.9,2.0,1.0,0.5,297,3,5,3,11,Lapsed
Guest_252043,2023-04-01,1,4021.42,1.0,4.0,0.0,275,3,5,2,10,Lapsed
Guest_252050,2023-12-17,1,28151.51,4.0,2.0,0.5,15,5,5,5,15,VIP
Guest_252051,2023-01-14,1,6222.61,1.0,2.0,0.5,352,3,5,2,10,Lapsed
Guest_252072,2023-10-20,1,12907.64,3.0,1.0,0.0,73,5,5,4,14,VIP
Guest_252078,2022-08-06,1,7784.76,2.0,2.0,0.0,513,2,5,3,10,At Risk
Guest_252079,2023-08-18,1,8589.15,2.0,2.0,0.0,136,4,5,3,12,Loyal
Guest_252095,2023-09-28,1,3315.83,1.0,0.0,0.0,95,5,5,1,11,Loyal
Guest_252105,2022-07-02,1,8806.29,2.0,0.0,0.0,548,2,5,3,10,At Risk
Guest_252114,2022-11-09,1,3084.52,1.0,2.0,0.0,418,3,5,1,9,Lapsed
Guest_252120,2023-03-20,1,7523.73,2.0,1.0,0.0,287,3,5,3,11,Lapsed
Guest_252123,2023-05-19,1,3611.36,1.0,0.0,0.0,227,4,5,1,10,Loyal
Guest_252127,2023-09-10,1,4060.64,1.0,0.0,0.0,113,5,5,2,12,Loyal
Guest_252136,2023-09-24,1,27204.49,7.0,4.0,0.0,99,5,5,5,15,VIP
Guest_252150,2023-11-10,3,21069.94,2.0,2.6666666666666665,0.0,52,5,5,5,15,VIP
Guest_252155,2022-11-20,1,11923.81,2.0,1.0,0.0,407,3,5,4,12,Lapsed
Guest_252156,2022-06-30,1,2871.83,1.0,1.0,0.0,550,2,5,1,8,At Risk
Guest_252159,2023-03-24,1,4550.37,1.0,1.0,0.0,283,3,5,2,10,Lapsed
Guest_252162,2023-08-18,1,3619.55,1.0,2.0,0.0,136,4,5,1,10,Loyal
Guest_252169,2023-03-05,1,3908.58,1.0,0.0,0.0,302,3,5,1,9,Lapsed
Guest_252171,2023-04-07,1,7315.15,2.0,2.0,0.0,269,4,5,3,12,Loyal
Guest_252175,2022-09-17,2,14066.67,2.0,1.5,0.0,471,2,5,4,11,At Risk
Guest_252181,2023-09-18,1,17398.08,5.0,2.0,0.0,105,5,5,5,15,VIP
Guest_252184,2023-08-23,1,3639.56,1.0,0.0,0.0,131,4,5,1,10,Loyal
Guest_252185,2022-01-15,1,14559.51,4.0,4.0,0.0,716,1,5,4,10,At Risk
Guest_252197,2022-10-22,2,9211.12,1.0,1.0,0.0,436,2,5,3,10,At Risk
Guest_252203,2023-04-19,1,8079.81,2.0,2.0,0.0,257,4,5,3,12,Loyal
Guest_252210,2022-11-08,1,8223.2,3.0,3.0,0.0,419,3,5,3,11,Lapsed
Guest_252219,2023-10-22,1,4212.85,1.0,0.0,0.0,71,5,5,2,12,Loyal
Guest_252221,2023-07-08,1,15942.66,4.0,1.0,0.0,177,4,5,5,14,VIP
Guest_252225,2022-07-02,1,4748.87,1.0,0.0,0.0,548,2,5,2,9,At Risk
Guest_252228,2022-04-12,1,16001.93,4.0,5.0,0.0,629,1,5,5,11,At Risk
Guest_252236,2023-07-12,1,25490.35,7.0,1.0,0.0,173,4,5,5,14,VIP
Guest_252245,2022-08-17,1,6599.04,2.0,1.0,0.0,502,2,5,2,9,At Risk
Guest_252251,2022-11-18,1,8343.75,3.0,2.0,0.0,409,3,5,3,11,Lapsed
Guest_252253,2023-07-27,1,3190.81,1.0,1.0,0.0,158,4,5,1,10,Loyal
Guest_252260,2023-11-21,1,14406.24,3.0,1.0,0.0,41,5,5,4,14,VIP
Guest_252271,2023-09-24,2,9862.98,1.5,2.5,0.0,99,5,5,3,13,VIP
Guest_252274,2022-10-31,1,3560.12,1.0,4.0,0.0,427,2,5,1,8,At Risk
Guest_252276,2022-09-28,1,6462.89,2.0,0.0,0.0,460,2,5,2,9,At Risk
Guest_252287,2022-09-09,1,10747.6,3.0,1.0,0.0,479,2,5,4,11,At Risk
Guest_252298,2023-03-21,1,19357.77,6.0,2.0,0.0,286,3,5,5,13,VIP
Guest_252301,2023-02-08,1,6285.62,2.0,1.0,0.5,327,3,5,2,10,Lapsed
Guest_252302,2022-03-04,1,4066.2,1.0,0.0,0.0,668,1,5,2,8,At Risk
Guest_252303,2022-03-07,1,11971.78,3.0,2.0,0.0,665,1,5,4,10,At Risk
Guest_252309,2023-09-28,1,3378.49,1.0,2.0,0.0,95,5,5,1,11,Loyal
Guest_252311,2022-11-15,1,10371.78,3.0,1.0,0.0,412,3,5,4,12,Lapsed
Guest_252341,2022-08-02,1,20119.9,5.0,1.0,0.0,517,2,5,5,12,At Risk
Guest_252342,2022-10-05,1,6018.99,2.0,5.0,0.0,453,2,5,2,9,At Risk
Guest_252343,2023-09-26,1,13380.55,4.0,2.0,0.0,97,5,5,4,14,VIP
Guest_252346,2022-10-08,1,4286.7,1.0,0.0,0.0,450,2,5,2,9,At Risk
Guest_252348,2023-01-15,1,24213.44,6.0,1.0,0.0,351,3,5,5,13,VIP
Guest_252351,2023-07-19,1,3063.61,1.0,2.0,0.0,166,4,5,1,10,Loyal
Guest_252353,2022-07-07,1,4460.5,1.0,1.0,0.0,543,2,5,2,9,At Risk
Guest_252357,2023-12-11,2,11719.39,1.5,2.0,0.0,21,5,5,4,14,VIP
Guest_252360,2023-05-12,1,3589.33,1.0,1.0,0.0,234,4,5,1,10,Loyal
Guest_252362,2023-05-28,2,13609.01,2.0,2.0,0.0,218,4,5,4,13,VIP
Guest_252364,2023-04-23,1,9973.42,3.0,0.0,0.0,253,4,5,4,13,VIP
Guest_252365,2023-10-20,1,4234.04,1.0,0.0,0.0,73,5,5,2,12,Loyal
Guest_252366,2023-04-25,1,3430.95,1.0,0.0,0.0,251,4,5,1,10,Loyal
Guest_252367,2022-03-25,1,7804.0,2.0,3.0,0.0,647,1,5,3,9,At Risk
Guest_252373,2023-07-09,1,3335.84,1.0,0.0,0.0,176,4,5,1,10,Loyal
Guest_252397,2022-09-09,1,12037.44,3.0,0.0,0.0,479,2,5,4,11,At Risk
Guest_252401,2023-04-18,1,10449.16,3.0,0.0,0.0,258,4,5,4,13,VIP
Guest_252404,2023-04-20,2,23492.0,3.0,2.0,0.0,256,4,5,5,14,VIP
Guest_252408,2022-02-04,1,11695.45,3.0,2.0,0.0,696,1,5,4,10,At Risk
Guest_252417,2023-07-05,1,14052.51,4.0,0.0,0.0,180,4,5,4,13,VIP
Guest_252420,2023-05-21,1,22416.24,6.0,2.0,0.0,225,4,5,5,14,VIP
Guest_252428,2022-08-27,1,8056.52,2.0,1.0,0.0,492,2,5,3,10,At Risk
Guest_252430,2022-06-25,1,7549.16,2.0,1.0,0.0,555,2,5,3,10,At Risk
Guest_252432,2022-01-27,1,3092.59,1.0,2.0,0.0,704,1,5,1,7,At Risk
Guest_252437,2023-11-03,1,3681.56,1.0,1.0,0.0,59,5,5,1,11,Loyal
Guest_252441,2023-12-13,1,3625.91,1.0,2.0,0.0,19,5,5,1,11,Loyal
Guest_252442,2022-06-27,1,13412.82,3.0,1.0,0.0,553,2,5,4,11,At Risk
Guest_252449,2023-01-18,2,20822.32,3.0,1.5,0.0,348,3,5,5,13,VIP
Guest_252465,2023-11-19,2,20199.69,2.0,2.5,0.0,43,5,5,5,15,VIP
Guest_252475,2023-05-06,1,3989.76,1.0,2.0,0.0,240,4,5,1,10,Loyal
Guest_252480,2022-06-30,1,2847.91,1.0,2.0,0.0,550,2,5,1,8,At Risk
Guest_252486,2022-05-15,1,7994.99,2.0,1.0,0.0,596,1,5,3,9,At Risk
Guest_252495,2022-05-04,1,6195.75,2.0,4.0,0.0,607,1,5,2,8,At Risk
Guest_252497,2023-07-16,1,3396.72,1.0,1.0,0.0,169,4,5,1,10,Loyal
Guest_252501,2023-07-30,2,27698.87,3.0,2.5,0.0,155,4,5,5,14,VIP
Guest_252504,2022-12-11,1,8402.71,2.0,3.0,0.0,386,3,5,3,11,Lapsed
Guest_252505,2023-09-26,1,13062.77,3.0,1.0,0.0,97,5,5,4,14,VIP
Guest_252507,2022-11-20,1,7179.67,2.0,0.0,0.0,407,3,5,3,11,Lapsed
Guest_252509,2023-09-30,2,19813.23,2.5,1.0,0.0,93,5,5,5,15,VIP
Guest_252511,2023-03-04,1,4230.06,1.0,4.0,0.0,303,3,5,2,10,Lapsed
Guest_252514,2023-06-13,1,3132.54,1.0,2.0,0.0,202,4,5,1,10,Loyal
Guest_252531,2023-11-05,1,3590.09,1.0,3.0,0.0,57,5,5,1,11,Loyal
